Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Assessment Page/Page_Profesi.io/input_1""))",Chrome 106.0.0.0,,,2022-10-15 15:19:05,2022-10-15 15:19:05,0.496s,PASSED
"click(findTestObject(""Object Repository/Assessment Page/Page_Profesi.io/span_2""))",Chrome 106.0.0.0,,,2022-10-15 15:19:05,2022-10-15 15:19:06,0.375s,PASSED
"click(findTestObject(""Assessment Page/Page_Profesi.io/Disable Lakukan Penilaian Diri Sendiri""))",Chrome 106.0.0.0,,,2022-10-15 15:19:06,2022-10-15 15:19:06,0.393s,PASSED
"setText(findTestObject(""Object Repository/Assessment Page/Page_Profesi.io/Search Daftar Jabatan""), ""SDM"")",Chrome 106.0.0.0,,,2022-10-15 15:19:06,2022-10-15 15:19:07,0.722s,PASSED
"sendKeys(findTestObject(""Object Repository/Assessment Page/Page_Profesi.io/Search Daftar Jabatan""), Keys.chord(ENTER))",Chrome 106.0.0.0,,,2022-10-15 15:19:07,2022-10-15 15:19:07,0.716s,PASSED
"setText(findTestObject(""Object Repository/Assessment Page/Page_Profesi.io/Search Daftar Pegawai""), ""Cri"")",Chrome 106.0.0.0,Search Employee SDM,,2022-10-15 15:19:07,2022-10-15 15:19:09,1.141s,PASSED
"click(findTestObject(""Object Repository/Assessment Page/Page_Profesi.io/div_Kepala Divisi SDM  Cristiano Ronaldo   _a7a188""))",Chrome 106.0.0.0,Add Asesi,,2022-10-15 15:19:09,2022-10-15 15:19:09,0.704s,PASSED
"click(findTestObject(""Object Repository/Assessment Page/Page_Profesi.io/button_Tambah""))",Chrome 106.0.0.0,"Add Asesor
",,2022-10-15 15:19:09,2022-10-15 15:19:10,0.500s,PASSED
"click(findTestObject(""Assessment Page/Page_Profesi.io/Button Atasan""), STOP_ON_FAILURE)",Chrome 106.0.0.0,,,2022-10-15 15:19:10,2022-10-15 15:19:11,1.379s,PASSED
"click(findTestObject(""Assessment Page/Page_Profesi.io/Click Marc Marquez""), STOP_ON_FAILURE)",Chrome 106.0.0.0,,,2022-10-15 15:19:11,2022-10-15 15:19:12,0.425s,PASSED
"click(findTestObject(""Assessment Page/Page_Profesi.io/Rekan Kerja""))",Chrome 106.0.0.0,,,2022-10-15 15:19:12,2022-10-15 15:19:12,0.810s,PASSED
"click(findTestObject(""Assessment Page/Page_Profesi.io/Click Lionel Mesi""))",Chrome 106.0.0.0,,,2022-10-15 15:19:12,2022-10-15 15:19:13,0.429s,PASSED
"click(findTestObject(""Assessment Page/Page_Profesi.io/Bawahan""), STOP_ON_FAILURE)",Chrome 106.0.0.0,,,2022-10-15 15:19:13,2022-10-15 15:19:14,0.827s,PASSED
delay(5),Chrome 106.0.0.0,,,2022-10-15 15:19:14,2022-10-15 15:19:19,5.008s,PASSED
"click(findTestObject(""Assessment Page/Page_Profesi.io/Click Neymar Jr""))",Chrome 106.0.0.0,,,2022-10-15 15:19:19,2022-10-15 15:19:19,0.396s,PASSED
delay(3),Chrome 106.0.0.0,,,2022-10-15 15:19:19,2022-10-15 15:19:22,3.008s,PASSED
"click(findTestObject(""Assessment Page/Page_Profesi.io/Button Tambah Asesi""), STOP_ON_FAILURE)",Chrome 106.0.0.0,Hit Enter Pencarian SDM,,2022-10-15 15:19:22,2022-10-15 15:19:23,0.387s,PASSED
"click(findTestObject(""Assessment Page/Page_Profesi.io/Button Draft""), STOP_ON_FAILURE)",Chrome 106.0.0.0,Input Search departement Perencanaan,,2022-10-15 15:19:23,2022-10-15 15:19:23,0.375s,PASSED
Start listener action : sampleAfterTestCase,Chrome 106.0.0.0,,,2022-10-15 15:19:23,2022-10-15 15:19:24,0.688s,PASSED
